Support .NET namespace,Support .NET type name,AndroidX .NET namespace,AndroidX .NET type name,Support .NET assembly,AndroidX .NET assembly,Support Java package,Support Java class,AndroidX Java package,AndroidX Java class,Messages
AndroidX.Slice.Widget,SliceView.SliceActionEventArgs,AndroidX.Slice.Widget,SliceView.SliceActionEventArgs,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,,,,,
AndroidX.Slice.Widget,SliceView.IOnSliceActionListenerImplementor,AndroidX.Slice.Widget,SliceView.IOnSliceActionListenerImplementor,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,mono.androidx.slice.widget,SliceView_OnSliceActionListenerImplementor,mono.androidx.slice.widget,SliceView_OnSliceActionListenerImplementor,
AndroidX.Slice.Widget,SliceView.ISliceMode,AndroidX.Slice.Widget,SliceView.ISliceMode,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,SliceView.SliceMode,androidx.slice.widget,SliceView.SliceMode,
AndroidX.Slice.Widget,SliceView.ISliceModeInvoker,AndroidX.Slice.Widget,SliceView.ISliceModeInvoker,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,SliceView.SliceMode,androidx.slice.widget,SliceView.SliceMode,
AndroidX.Slice.Widget,SliceLiveData,AndroidX.Slice.Widget,SliceLiveData,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,SliceLiveData,androidx.slice.widget,SliceLiveData,
AndroidX.Slice.Widget,SliceLiveData.IOnErrorListenerErrorType,AndroidX.Slice.Widget,SliceLiveData.IOnErrorListenerErrorType,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,SliceLiveData.OnErrorListener.ErrorType,androidx.slice.widget,SliceLiveData.OnErrorListener.ErrorType,
AndroidX.Slice.Widget,SliceLiveData.IOnErrorListenerErrorTypeInvoker,AndroidX.Slice.Widget,SliceLiveData.IOnErrorListenerErrorTypeInvoker,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,SliceLiveData.OnErrorListener.ErrorType,androidx.slice.widget,SliceLiveData.OnErrorListener.ErrorType,
AndroidX.Slice.Widget,SliceLiveData.OnErrorListener,AndroidX.Slice.Widget,SliceLiveData.OnErrorListener,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,SliceLiveData.OnErrorListener,androidx.slice.widget,SliceLiveData.OnErrorListener,
AndroidX.Slice.Widget,SliceLiveData.OnErrorListenerConsts,AndroidX.Slice.Widget,SliceLiveData.OnErrorListenerConsts,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,SliceLiveData.OnErrorListener,androidx.slice.widget,SliceLiveData.OnErrorListener,
AndroidX.Slice.Widget,SliceLiveData.IOnErrorListener,AndroidX.Slice.Widget,SliceLiveData.IOnErrorListener,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,SliceLiveData.OnErrorListener,androidx.slice.widget,SliceLiveData.OnErrorListener,
AndroidX.Slice.Widget,SliceLiveData.IOnErrorListenerInvoker,AndroidX.Slice.Widget,SliceLiveData.IOnErrorListenerInvoker,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,SliceLiveData.OnErrorListener,androidx.slice.widget,SliceLiveData.OnErrorListener,
AndroidX.Slice.Widget,SliceLiveData.ErrorEventArgs,AndroidX.Slice.Widget,SliceLiveData.ErrorEventArgs,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,,,,,
AndroidX.Slice.Widget,SliceLiveData.IOnErrorListenerImplementor,AndroidX.Slice.Widget,SliceLiveData.IOnErrorListenerImplementor,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,mono.androidx.slice.widget,SliceLiveData_OnErrorListenerImplementor,mono.androidx.slice.widget,SliceLiveData_OnErrorListenerImplementor,
AndroidX.Slice.Widget,ListContent,AndroidX.Slice.Widget,ListContent,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,ListContent,androidx.slice.widget,ListContent,
AndroidX.Slice.Widget,MessageView,AndroidX.Slice.Widget,MessageView,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,MessageView,androidx.slice.widget,MessageView,
AndroidX.Slice.Widget,SliceStyle,AndroidX.Slice.Widget,SliceStyle,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,SliceStyle,androidx.slice.widget,SliceStyle,
AndroidX.Slice.Widget,RowView,AndroidX.Slice.Widget,RowView,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,RowView,androidx.slice.widget,RowView,
AndroidX.Slice.Widget,GridRowView,AndroidX.Slice.Widget,GridRowView,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,GridRowView,androidx.slice.widget,GridRowView,
AndroidX.Slice.Widget,EventInfo,AndroidX.Slice.Widget,EventInfo,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,EventInfo,androidx.slice.widget,EventInfo,
AndroidX.Slice.Widget,EventInfo.ISliceActionType,AndroidX.Slice.Widget,EventInfo.ISliceActionType,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,EventInfo.SliceActionType,androidx.slice.widget,EventInfo.SliceActionType,
AndroidX.Slice.Widget,EventInfo.ISliceActionTypeInvoker,AndroidX.Slice.Widget,EventInfo.ISliceActionTypeInvoker,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,EventInfo.SliceActionType,androidx.slice.widget,EventInfo.SliceActionType,
AndroidX.Slice.Widget,EventInfo.ISliceButtonPosition,AndroidX.Slice.Widget,EventInfo.ISliceButtonPosition,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,EventInfo.SliceButtonPosition,androidx.slice.widget,EventInfo.SliceButtonPosition,
AndroidX.Slice.Widget,EventInfo.ISliceButtonPositionInvoker,AndroidX.Slice.Widget,EventInfo.ISliceButtonPositionInvoker,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,EventInfo.SliceButtonPosition,androidx.slice.widget,EventInfo.SliceButtonPosition,
AndroidX.Slice.Widget,EventInfo.ISliceRowType,AndroidX.Slice.Widget,EventInfo.ISliceRowType,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,EventInfo.SliceRowType,androidx.slice.widget,EventInfo.SliceRowType,
AndroidX.Slice.Widget,EventInfo.ISliceRowTypeInvoker,AndroidX.Slice.Widget,EventInfo.ISliceRowTypeInvoker,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,EventInfo.SliceRowType,androidx.slice.widget,EventInfo.SliceRowType,
AndroidX.Slice.Widget,LargeTemplateView,AndroidX.Slice.Widget,LargeTemplateView,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,LargeTemplateView,androidx.slice.widget,LargeTemplateView,
AndroidX.Slice.Widget,RowContent,AndroidX.Slice.Widget,RowContent,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,RowContent,androidx.slice.widget,RowContent,
AndroidX.Slice.Widget,SliceChildView,AndroidX.Slice.Widget,SliceChildView,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,SliceChildView,androidx.slice.widget,SliceChildView,
AndroidX.Slice.Widget,SliceChildViewInvoker,AndroidX.Slice.Widget,SliceChildViewInvoker,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,SliceChildView,androidx.slice.widget,SliceChildView,
AndroidX.Slice.Widget,SliceViewUtil,AndroidX.Slice.Widget,SliceViewUtil,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,SliceViewUtil,androidx.slice.widget,SliceViewUtil,
AndroidX.Slice.Widget,ActionRow,AndroidX.Slice.Widget,ActionRow,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,ActionRow,androidx.slice.widget,ActionRow,
AndroidX.Slice.Widget,SliceActionView,AndroidX.Slice.Widget,SliceActionView,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,SliceActionView,androidx.slice.widget,SliceActionView,
AndroidX.Slice.Widget,GridContent,AndroidX.Slice.Widget,GridContent,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,GridContent,androidx.slice.widget,GridContent,
AndroidX.Slice.Widget,GridContent.CellContent,AndroidX.Slice.Widget,GridContent.CellContent,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,GridContent.CellContent,androidx.slice.widget,GridContent.CellContent,
AndroidX.Slice.Widget,ShortcutView,AndroidX.Slice.Widget,ShortcutView,Xamarin.Android.Support.Slices.View,Xamarin.AndroidX.Slice.View,androidx.slice.widget,ShortcutView,androidx.slice.widget,ShortcutView,
Android.Support.V7.App,MediaRouteChooserDialogFragment,AndroidX.MediaRouter.App,MediaRouteChooserDialogFragment,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.app,MediaRouteChooserDialogFragment,androidx.mediarouter.app,MediaRouteChooserDialogFragment,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.mediarouter.app.MediaRouteDevicePickerDialog.
Android.Support.V7.App,MediaRouteDiscoveryFragment,AndroidX.MediaRouter.App,MediaRouteDiscoveryFragment,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.app,MediaRouteDiscoveryFragment,androidx.mediarouter.app,MediaRouteDiscoveryFragment,
Android.Support.V7.App,MediaRouteControllerDialog,AndroidX.MediaRouter.App,MediaRouteControllerDialog,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.app,MediaRouteControllerDialog,androidx.mediarouter.app,MediaRouteControllerDialog,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.mediarouter.app.MediaRouteCastDialog.
Android.Support.V7.App,MediaRouteChooserDialog,AndroidX.MediaRouter.App,MediaRouteChooserDialog,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.app,MediaRouteChooserDialog,androidx.mediarouter.app,MediaRouteChooserDialog,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.mediarouter.app.MediaRouteChooserDialog.RouteComparator.
Android.Support.V7.App,MediaRouteButton,AndroidX.MediaRouter.App,MediaRouteButton,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.app,MediaRouteButton,androidx.mediarouter.app,MediaRouteButton,
Android.Support.V7.App,MediaRouteActionProvider,AndroidX.MediaRouter.App,MediaRouteActionProvider,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.app,MediaRouteActionProvider,androidx.mediarouter.app,MediaRouteActionProvider,
Android.Support.V7.App,MediaRouteControllerDialogFragment,AndroidX.MediaRouter.App,MediaRouteControllerDialogFragment,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.app,MediaRouteControllerDialogFragment,androidx.mediarouter.app,MediaRouteControllerDialogFragment,
Android.Support.V7.App,MediaRouteDialogFactory,AndroidX.MediaRouter.App,MediaRouteDialogFactory,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.app,MediaRouteDialogFactory,androidx.mediarouter.app,MediaRouteDialogFactory,
Android.Support.V7.Media,MediaSessionStatus,AndroidX.MediaRouter.Media,MediaSessionStatus,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaSessionStatus,androidx.mediarouter.media,MediaSessionStatus,
Android.Support.V7.Media,MediaSessionStatus.Builder,AndroidX.MediaRouter.Media,MediaSessionStatus.Builder,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaSessionStatus.Builder,androidx.mediarouter.media,MediaSessionStatus.Builder,
Android.Support.V7.Media,SystemMediaRouteProvider,AndroidX.MediaRouter.Media,SystemMediaRouteProvider,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,SystemMediaRouteProvider,androidx.mediarouter.media,SystemMediaRouteProvider,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.mediarouter.media.SystemMediaRouteProvider.LegacyImpl.
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.mediarouter.media.SystemMediaRouteProvider.LegacyImpl.DefaultRouteController.
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.mediarouter.media.SystemMediaRouteProvider.LegacyImpl.VolumeChangeReceiver.
Android.Support.V7.Media,SystemMediaRouteProvider.ISyncCallback,AndroidX.MediaRouter.Media,SystemMediaRouteProvider.ISyncCallback,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,SystemMediaRouteProvider.SyncCallback,androidx.mediarouter.media,SystemMediaRouteProvider.SyncCallback,
Android.Support.V7.Media,SystemMediaRouteProvider.ISyncCallbackInvoker,AndroidX.MediaRouter.Media,SystemMediaRouteProvider.ISyncCallbackInvoker,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,SystemMediaRouteProvider.SyncCallback,androidx.mediarouter.media,SystemMediaRouteProvider.SyncCallback,
Android.Support.V7.Media,SystemMediaRouteProviderInvoker,AndroidX.MediaRouter.Media,SystemMediaRouteProviderInvoker,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,SystemMediaRouteProvider,androidx.mediarouter.media,SystemMediaRouteProvider,
Android.Support.V7.Media,MediaRouter,AndroidX.MediaRouter.Media,MediaRouter,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouter,androidx.mediarouter.media,MediaRouter,
Android.Support.V7.Media,MediaRouter.Callback,AndroidX.MediaRouter.Media,MediaRouter.Callback,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouter.Callback,androidx.mediarouter.media,MediaRouter.Callback,
Android.Support.V7.Media,MediaRouter.CallbackInvoker,AndroidX.MediaRouter.Media,MediaRouter.CallbackInvoker,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouter.Callback,androidx.mediarouter.media,MediaRouter.Callback,
Android.Support.V7.Media,MediaRouter.ControlRequestCallback,AndroidX.MediaRouter.Media,MediaRouter.ControlRequestCallback,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouter.ControlRequestCallback,androidx.mediarouter.media,MediaRouter.ControlRequestCallback,
Android.Support.V7.Media,MediaRouter.ControlRequestCallbackInvoker,AndroidX.MediaRouter.Media,MediaRouter.ControlRequestCallbackInvoker,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouter.ControlRequestCallback,androidx.mediarouter.media,MediaRouter.ControlRequestCallback,
Android.Support.V7.Media,MediaRouter.ProviderInfo,AndroidX.MediaRouter.Media,MediaRouter.ProviderInfo,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouter.ProviderInfo,androidx.mediarouter.media,MediaRouter.ProviderInfo,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.mediarouter.media.MediaRouter.RouteGroup.
Android.Support.V7.Media,MediaRouter.RouteInfo,AndroidX.MediaRouter.Media,MediaRouter.RouteInfo,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouter.RouteInfo,androidx.mediarouter.media,MediaRouter.RouteInfo,
Android.Support.V7.Media,MediaRouteProviderDescriptor,AndroidX.MediaRouter.Media,MediaRouteProviderDescriptor,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouteProviderDescriptor,androidx.mediarouter.media,MediaRouteProviderDescriptor,
Android.Support.V7.Media,MediaRouteProviderDescriptor.Builder,AndroidX.MediaRouter.Media,MediaRouteProviderDescriptor.Builder,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouteProviderDescriptor.Builder,androidx.mediarouter.media,MediaRouteProviderDescriptor.Builder,
Android.Support.V7.Media,MediaItemMetadata,AndroidX.MediaRouter.Media,MediaItemMetadata,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaItemMetadata,androidx.mediarouter.media,MediaItemMetadata,
Android.Support.V7.Media,MediaItemStatus,AndroidX.MediaRouter.Media,MediaItemStatus,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaItemStatus,androidx.mediarouter.media,MediaItemStatus,
Android.Support.V7.Media,MediaItemStatus.Builder,AndroidX.MediaRouter.Media,MediaItemStatus.Builder,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaItemStatus.Builder,androidx.mediarouter.media,MediaItemStatus.Builder,
Android.Support.V7.Media,MediaRouteProvider,AndroidX.MediaRouter.Media,MediaRouteProvider,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouteProvider,androidx.mediarouter.media,MediaRouteProvider,
Android.Support.V7.Media,MediaRouteProvider.Callback,AndroidX.MediaRouter.Media,MediaRouteProvider.Callback,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouteProvider.Callback,androidx.mediarouter.media,MediaRouteProvider.Callback,
Android.Support.V7.Media,MediaRouteProvider.CallbackInvoker,AndroidX.MediaRouter.Media,MediaRouteProvider.CallbackInvoker,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouteProvider.Callback,androidx.mediarouter.media,MediaRouteProvider.Callback,
Android.Support.V7.Media,MediaRouteProvider.ProviderMetadata,AndroidX.MediaRouter.Media,MediaRouteProvider.ProviderMetadata,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouteProvider.ProviderMetadata,androidx.mediarouter.media,MediaRouteProvider.ProviderMetadata,
Android.Support.V7.Media,MediaRouteProvider.RouteController,AndroidX.MediaRouter.Media,MediaRouteProvider.RouteController,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouteProvider.RouteController,androidx.mediarouter.media,MediaRouteProvider.RouteController,
Android.Support.V7.Media,MediaRouteProvider.RouteControllerInvoker,AndroidX.MediaRouter.Media,MediaRouteProvider.RouteControllerInvoker,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouteProvider.RouteController,androidx.mediarouter.media,MediaRouteProvider.RouteController,
Android.Support.V7.Media,MediaRouteProviderInvoker,AndroidX.MediaRouter.Media,MediaRouteProviderInvoker,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,MediaRouteProvider,androidx.mediarouter.media,MediaRouteProvider,
Android.Support.V7.Media,RemotePlaybackClient,AndroidX.MediaRouter.Media,RemotePlaybackClient,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,RemotePlaybackClient,androidx.mediarouter.media,RemotePlaybackClient,
Android.Support.V7.Media,RemotePlaybackClient.ActionCallback,AndroidX.MediaRouter.Media,RemotePlaybackClient.ActionCallback,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,RemotePlaybackClient.ActionCallback,androidx.mediarouter.media,RemotePlaybackClient.ActionCallback,
Android.Support.V7.Media,RemotePlaybackClient.ActionCallbackInvoker,AndroidX.MediaRouter.Media,RemotePlaybackClient.ActionCallbackInvoker,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,RemotePlaybackClient.ActionCallback,androidx.mediarouter.media,RemotePlaybackClient.ActionCallback,
Android.Support.V7.Media,RemotePlaybackClient.ItemActionCallback,AndroidX.MediaRouter.Media,RemotePlaybackClient.ItemActionCallback,Xamarin.Android.Support.v7.MediaRouter,Xamarin.AndroidX.MediaRouter,android.support.v7.media,RemotePlaybackClient.ItemActionCallback,androidx.mediarouter.media,RemotePlaybackClient.ItemActionCallback,
